ROID,DATE,MSISO,FX_CONTRIB,MSNAME,N_ESC_LEAD,N_ESC,FRESO_AP_CAT_1,FRESO_AP_CAT_2,FRESO_HQ_CAT_1,FRESO_HQ_CAT_2,FRESO_CAT_3,N_MEDS,N_OBS_MS,N_OBS_TC,N_MONITORS_NAT,N_MONITORS_POOL_MS,N_MONITORS_FX,N_MONITORS,N_OBS,N_ESC_OBS_MED
RO-01517,07/09/2020,ITA,38683,Italy,1,55,0,0,0,0,0,2,0,0,0,0,0,0,0,58
RO-01284,07/09/2020,DEU,375973.16,Germany,1,95,0,0,0,0,0,4,0,0,0,1,0,1,0,100
RO-01519,10/09/2020,ITA,45349,Italy,2,88,0,0,0,0,0,2,0,0,0,0,0,0,0,92
RO-01487,10/09/2020,FRA,67258.43,France,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,41
RO-01441,10/09/2020,DEU,118265.46,Germany,1,18,0,0,0,0,0,1,2,0,0,1,0,1,2,22
RO-01441,10/09/2020,GRC,NA,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01520,14/09/2020,ITA,41157.5,Italy,2,91,0,0,0,0,0,2,0,0,0,0,0,0,0,95
RO-01492,15/09/2020,FRA,50847.92,France,1,34,0,0,0,0,0,2,0,0,0,1,0,1,0,37
RO-01522,17/09/2020,ITA,55449,Italy,3,89,0,0,0,0,0,2,0,0,0,0,0,0,0,94
RO-01448,17/09/2020,AUT,91758.5,Austria,1,36,0,0,0,0,0,3,0,0,1,0,0,1,0,40
RO-01448,17/09/2020,GRC,NA,Greece,1,29,0,0,0,0,0,0,0,0,1,0,0,1,0,30
RO-01546,21/09/2020,ITA,39390,Italy,2,91,0,0,0,0,0,2,0,0,0,0,0,0,0,95
RO-01551,24/09/2020,ITA,41662.5,Italy,1,86,0,0,0,0,0,2,0,0,0,0,0,0,0,89
RO-01549,24/09/2020,FRA,83214.91,France,1,58,0,0,0,0,0,1,0,0,0,0,0,0,0,60
RO-01549,24/09/2020,ESP,NA,Spain,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01508,24/09/2020,DEU,110258.01,Germany,1,74,0,0,0,0,0,4,0,0,0,1,0,1,0,79
RO-01544,25/09/2020,ITA,35350,Italy,3,54,0,0,0,0,0,2,0,0,1,0,0,1,0,59
RO-01553,28/09/2020,ITA,41814,Italy,2,96,0,0,0,0,0,2,0,0,0,0,0,0,0,100
RO-01521,28/09/2020,DEU,76774.55,Germany,1,66,0,0,0,0,0,4,0,0,0,1,0,1,0,71
RO-01479,28/09/2020,DEU,177058.75,Germany,1,78,0,0,0,0,0,2,0,0,0,1,0,1,0,81
RO-01479,28/09/2020,SWE,43159.38,Sweden,1,9,0,0,0,0,0,2,0,0,0,0,0,0,0,12
RO-01493,29/09/2020,FRA,50761.81,France,1,42,0,0,0,0,0,3,0,0,0,1,0,1,0,46
RO-01509,30/09/2020,DEU,90619.91,Germany,1,91,0,0,0,0,0,2,0,0,0,0,0,0,0,94
RO-01458,30/09/2020,DEU,110249.79,Germany,1,18,0,0,0,0,0,1,2,0,0,1,0,1,2,22
RO-01458,30/09/2020,ITA,23255.25,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01458,30/09/2020,ESP,NA,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01454,30/09/2020,DEU,150354.58,Germany,1,42,0,0,0,0,0,2,0,0,0,1,0,1,0,45
RO-01454,30/09/2020,NLD,5214.68,Netherlands,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01555,01/10/2020,ITA,51611,Italy,2,96,0,0,0,0,0,2,0,0,0,0,0,0,0,100
RO-01557,05/10/2020,ITA,54176.4,Italy,2,96,0,0,0,0,0,2,0,0,0,0,0,0,0,100
RO-01510,06/10/2020,FRA,54676.44,France,1,42,0,0,0,0,0,3,3,0,0,1,0,1,3,49
RO-01497,06/10/2020,DEU,147384.54,Germany,1,40,0,0,0,0,0,2,0,0,2,2,0,4,0,43
RO-01497,06/10/2020,ISL,62483.65,Iceland,1,8,0,0,0,0,0,0,0,0,1,0,0,1,0,9
RO-01543,07/10/2020,DEU,62303.85,Germany,1,48,0,0,0,0,0,2,0,0,0,0,0,0,0,51
RO-01498,07/10/2020,DEU,101761.87,Germany,1,68,0,0,0,0,0,2,0,0,0,1,0,1,0,71
RO-01559,08/10/2020,ITA,38885,Italy,97,0,0,0,0,0,0,2,0,0,0,0,0,0,0,99
RO-01285,08/10/2020,DEU,423668.56,Germany,1,107,0,0,0,0,0,2,0,0,0,1,0,1,0,110
RO-01285,08/10/2020,POL,3652.18,Poland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RO-01560,12/10/2020,ITA,37753.8,Italy,1,90,0,0,0,0,0,2,0,0,0,0,0,0,0,93
RO-01565,13/10/2020,ITA,35228.8,Italy,3,89,0,0,0,0,0,1,0,0,0,0,0,0,0,93
RO-01512,13/10/2020,FRA,46823.89,France,1,46,0,0,0,0,0,2,0,0,0,1,0,1,0,49
RO-01516,14/10/2020,AUT,319363.21,Austria,1,27,0,0,0,0,0,3,1,0,1,0,0,1,1,32
RO-01516,14/10/2020,GRC,NA,Greece,1,54,0,0,0,0,0,1,0,0,1,0,0,1,0,56
RO-01564,15/10/2020,ITA,39592,Italy,2,95,0,0,0,0,0,2,0,0,0,0,0,0,0,99
RO-01496,15/10/2020,DEU,98415.83,Germany,1,18,0,0,0,0,0,1,1,0,0,1,0,1,1,21
RO-01568,19/10/2020,ITA,41309,Italy,2,106,0,0,0,0,0,2,0,0,0,0,0,0,0,110
RO-01571,20/10/2020,ITA,40905,Italy,2,91,0,0,0,0,0,2,0,0,0,0,0,0,0,95
RO-01513,20/10/2020,FRA,47131.22,France,1,46,0,0,0,0,0,2,3,0,0,1,0,1,3,52
RO-01563,21/10/2020,DEU,68526.43,Germany,1,53,0,0,0,0,0,4,0,0,0,0,0,0,0,58
RO-01572,22/10/2020,ITA,40804,Italy,2,83,0,0,0,0,0,2,0,0,0,0,0,0,0,87
RO-01576,26/10/2020,ITA,40299,Italy,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,98
RO-01523,27/10/2020,DEU,428306.66,Germany,1,55,0,0,0,0,0,2,0,0,0,1,0,1,0,58
RO-01514,27/10/2020,FRA,47347.68,France,1,46,0,0,0,0,0,2,3,0,0,1,0,1,3,52
RO-01393,28/10/2020,NOR,95534.62,Norway,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,14
RO-01578,29/10/2020,ITA,47470,Italy,2,100,0,0,0,0,0,2,0,0,0,0,0,0,0,104
RO-01570,29/10/2020,DEU,82539.04,Germany,1,42,0,0,0,0,0,2,0,0,0,1,0,1,0,45
RO-01570,29/10/2020,ITA,22149.3,Italy,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14
RO-01525,03/11/2020,DEU,340562.08,Germany,1,46,0,0,0,0,0,2,0,0,0,0,0,0,0,49
RO-01525,03/11/2020,ISL,34410.7,Iceland,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01525,03/11/2020,MLT,3055.25,Malta,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01524,03/11/2020,FRA,45538.61,France,1,45,0,0,0,0,0,2,3,0,0,1,0,1,3,51
RO-01556,04/11/2020,DEU,82611.69,Germany,1,44,0,0,0,0,0,2,0,0,0,1,0,1,0,47
RO-01526,05/11/2020,AUT,89962.81,Austria,1,32,0,0,0,0,0,3,0,0,1,0,0,1,0,36
RO-01526,05/11/2020,DEU,12862.68,Germany,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,27
RO-01526,05/11/2020,FRA,11838.63,France,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
RO-01548,09/11/2020,DEU,206342.44,Germany,1,54,0,0,0,0,0,2,0,0,0,0,0,0,0,57
RO-01577,10/11/2020,ESP,96191.49,Spain,1,44,0,0,0,0,0,2,0,0,0,0,0,0,0,47
RO-01530,10/11/2020,DEU,103906.71,Germany,1,18,0,0,0,0,0,1,2,0,0,1,0,1,2,22
RO-01530,10/11/2020,ITA,21795.8,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01528,10/11/2020,FRA,45124.75,France,1,45,0,0,0,0,0,2,3,0,0,1,0,1,3,51
RO-01566,11/11/2020,FIN,98776.99,Finland,1,11,0,0,0,0,0,0,0,0,1,0,0,1,0,12
RO-01529,11/11/2020,DEU,90494.94,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01558,12/11/2020,DEU,50983.71,Germany,1,60,0,0,0,0,0,1,0,0,0,0,0,0,0,62
RO-01558,12/11/2020,ISL,68237.62,Iceland,1,8,0,0,0,0,0,0,0,0,1,0,0,1,0,9
RO-01547,12/11/2020,DEU,362481.08,Germany,1,26,0,0,0,0,0,2,0,0,0,1,0,1,0,29
RO-01547,12/11/2020,AUT,19853.57,Austria,1,61,0,0,0,0,0,3,0,0,1,0,0,1,0,65
RO-01547,12/11/2020,BGR,4393.5,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01547,12/11/2020,SWE,16089.3,Sweden,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01547,12/11/2020,HUN,3490.68,Hungary,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01547,12/11/2020,ROU,3787.5,Romania,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01561,17/11/2020,DEU,137936.07,Germany,1,31,0,0,0,0,0,1,0,0,0,1,0,1,0,33
RO-01552,17/11/2020,DEU,69458.36,Germany,1,58,0,0,0,0,0,2,0,0,0,1,0,1,0,61
RO-01552,17/11/2020,FRA,14827.08,France,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10
RO-01532,17/11/2020,FRA,45335.88,France,1,47,0,0,0,0,0,2,3,0,0,1,0,1,3,53
RO-01561,18/11/2020,ROU,3078.48,Romania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RO-01527,18/11/2020,DEU,162979.34,Germany,1,92,0,0,0,0,0,2,0,0,0,1,0,1,0,95
RO-01527,18/11/2020,NOR,3456.01,Norway,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01533,19/11/2020,DEU,139438.4,Germany,1,50,0,0,0,0,0,2,0,0,0,1,0,1,0,53
RO-01574,23/11/2020,DEU,86765.45,Germany,1,75,0,0,0,0,0,4,0,0,0,1,0,1,0,80
RO-01537,24/11/2020,FRA,45693.58,France,1,47,0,0,0,0,0,2,3,0,0,1,0,1,3,53
RO-01511,24/11/2020,DEU,84113.81,Germany,1,85,0,0,0,0,0,2,0,0,0,1,0,1,0,88
RO-01536,26/11/2020,DEU,77135.73,Germany,1,58,0,0,0,0,0,2,0,0,0,1,0,1,0,61
RO-01535,26/11/2020,DEU,107204.82,Germany,2,18,0,0,0,0,0,1,1,0,0,1,0,1,1,22
RO-01535,26/11/2020,ITA,23230,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01535,26/11/2020,FRA,5300.49,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01598,01/12/2020,ITA,41195.88,Italy,1,105,0,0,0,0,0,2,0,0,0,0,0,0,0,108
RO-01580,01/12/2020,FRA,46670.38,France,1,47,0,0,0,0,0,2,3,0,0,1,0,1,3,53
RO-01542,01/12/2020,DEU,124886.03,Germany,1,54,0,0,0,0,0,2,0,0,0,1,0,1,0,57
RO-01575,02/12/2020,DEU,139793.79,Germany,1,74,0,0,0,0,0,2,0,0,0,0,0,0,0,77
RO-01575,02/12/2020,BGR,3617.82,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01562,02/12/2020,DEU,246338.97,Germany,1,92,0,0,0,0,0,1,0,0,0,1,0,1,0,94
RO-01602,03/12/2020,ITA,62519,Italy,1,94,0,0,0,0,0,2,0,0,0,0,0,0,0,97
RO-01593,03/12/2020,ESP,146944.9,Spain,1,63,0,0,0,0,0,2,0,0,2,0,0,2,0,66
RO-01545,03/12/2020,AUT,47884.1,Austria,1,50,0,0,0,0,0,3,0,0,1,0,0,1,0,54
RO-01622,07/12/2020,ITA,58559.8,Italy,2,95,0,0,0,0,0,2,0,0,0,0,0,0,0,99
RO-01590,08/12/2020,DEU,101635.27,Germany,1,48,0,0,0,0,0,2,0,0,0,1,0,1,0,51
RO-01582,09/12/2020,FRA,46334.09,France,1,47,0,0,0,0,0,2,5,0,0,1,0,1,5,55
RO-01582,09/12/2020,NLD,2180.89,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01582,09/12/2020,BEL,121.12,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01586,09/12/2020,DEU,90715.99,Germany,1,66,0,0,0,0,0,2,0,0,0,1,0,1,0,69
RO-01623,10/12/2020,ITA,59539.5,Italy,1,102,0,0,0,0,0,2,0,0,0,0,0,0,0,105
RO-01600,10/12/2020,DEU,52937.16,Germany,1,37,0,0,0,0,0,2,0,0,0,0,0,0,0,40
RO-01591,10/12/2020,DEU,389743.3,Germany,1,89,0,0,0,0,0,1,0,0,0,1,0,1,0,91
RO-01591,10/12/2020,POL,4901.6,Poland,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01591,10/12/2020,AUT,16197.37,Austria,1,42,0,0,0,0,0,0,0,0,1,0,0,1,0,43
RO-01591,10/12/2020,SVK,1452.56,Slovakia,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,6
RO-01583,10/12/2020,DEU,97113.04,Germany,1,89,0,0,0,0,0,2,0,0,0,1,0,1,0,92
RO-01584,11/12/2020,DEU,88007.11,Germany,1,66,0,0,0,0,0,3,0,0,0,1,0,1,0,70
RO-01630,14/12/2020,ITA,60286.9,Italy,2,79,0,0,0,0,0,2,0,0,0,0,0,0,0,83
RO-01629,15/12/2020,ITA,41208,Italy,2,77,0,0,0,0,0,2,0,0,1,0,0,1,0,81
RO-01592,15/12/2020,SWE,NA,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01592,15/12/2020,AUT,8959.71,Austria,1,23,0,0,0,0,0,2,0,0,1,0,0,1,0,26
RO-01592,15/12/2020,BGR,3739.02,Bulgaria,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01587,15/12/2020,FRA,46802.98,France,1,48,0,0,0,0,0,2,3,0,0,1,0,1,3,54
RO-01624,16/12/2020,FRA,97461.64,France,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,35
RO-01601,16/12/2020,ESP,375742.57,Spain,1,124,0,0,0,0,0,2,0,0,2,0,0,2,0,127
RO-01597,16/12/2020,DEU,346730.16,Germany,1,106,0,0,0,0,0,1,0,0,0,0,0,0,0,108
RO-01594,16/12/2020,DEU,139831.14,Germany,1,52,0,0,0,0,0,2,0,0,0,1,0,1,0,55
RO-01631,17/12/2020,ITA,39892.98,Italy,2,68,0,0,0,0,0,2,0,0,0,0,0,0,0,72
RO-01585,17/12/2020,DEU,104181.22,Germany,2,19,0,0,0,0,0,1,0,0,0,1,0,1,0,22
RO-01585,17/12/2020,ITA,22843.17,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01573,17/12/2020,POL,15259.96,Poland,3,42,0,0,0,0,0,3,0,0,1,0,0,1,0,48
RO-01573,17/12/2020,CZE,4620.75,Czech Republic,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,25
RO-01573,17/12/2020,NLD,6132.77,Netherlands,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01599,18/12/2020,NLD,126776.31,Netherlands,1,38,0,0,0,0,0,1,0,0,2,0,0,2,0,40
RO-01595,18/12/2020,DEU,95272.35,Germany,1,87,0,0,0,0,0,2,0,0,0,0,0,0,0,90
RO-01596,21/12/2020,DEU,161900.48,Germany,1,12,0,0,0,0,0,2,0,0,0,1,0,1,0,15
RO-01633,21/12/2020,ITA,29764.7,Italy,2,48,0,0,0,0,0,2,0,0,0,0,0,0,0,52
RO-01634,22/12/2020,ITA,41006,Italy,2,56,0,0,0,0,0,2,0,0,0,0,NA,0,0,60
RO-01588,23/12/2020,FRA,45259.12,France,1,48,0,0,0,0,0,2,3,0,0,1,0,1,3,54
RO-01603,28/12/2020,ROU,1636.2,Romania,1,47,0,0,0,0,0,1,0,0,1,0,0,1,0,49
RO-01656,04/01/2021,ITA,29461.7,Italy,1,91,0,0,0,0,0,3,0,0,2,0,0,2,0,95
RO-01604,06/01/2021,FRA,42619.36,France,1,48,0,0,0,0,0,2,3,0,0,1,0,1,3,54
RO-01658,07/01/2021,ITA,33259.3,Italy,1,91,0,0,0,0,0,2,0,0,0,0,0,0,0,94
RO-01632,07/01/2021,LUX,31365.29,Luxembourg,2,27,0,0,0,0,0,1,1,0,1,0,0,1,1,31
RO-01609,12/01/2021,DEU,410884.88,Germany,1,83,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01607,12/01/2021,FRA,43965.98,France,1,46,0,0,0,0,0,2,4,0,0,1,0,1,4,53
RO-01605,13/01/2021,DEU,84990.35,Germany,1,54,0,0,0,0,0,2,0,0,0,1,0,1,0,57
RO-01606,15/01/2021,DEU,71263.38,Germany,1,51,0,0,0,0,0,2,0,0,0,0,0,0,0,54
RO-01606,15/01/2021,AUT,23145.16,Austria,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01606,15/01/2021,AUT,23145.16,Austria,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4
RO-01660,15/01/2021,ITA,58428.5,Italy,2,94,0,0,0,0,0,2,0,0,0,0,0,0,0,98
RO-01627,18/01/2021,DEU,328134.81,Germany,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,102
RO-01627,18/01/2021,ROU,3011.82,Romania,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01615,19/01/2021,FRA,44628.22,France,1,47,0,0,0,0,0,2,3,0,0,1,0,1,3,53
RO-01616,19/01/2021,DEU,397266.4,Germany,1,105,0,0,0,0,0,2,0,0,0,0,0,0,0,108
RO-01616,19/01/2021,HUN,1975.38,Hungary,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01616,19/01/2021,AUT,14354.12,Austria,1,34,0,0,0,0,0,0,0,0,1,0,0,1,0,35
RO-01614,19/01/2021,DEU,92617.15,Germany,1,64,0,0,0,0,0,2,0,0,0,1,0,1,0,67
RO-01612,19/01/2021,DEU,152876.18,Germany,1,91,0,0,0,0,0,2,0,0,0,0,0,0,0,94
RO-01671,21/01/2021,ITA,69679.9,Italy,1,55,0,0,0,0,0,2,0,0,0,0,0,0,0,58
RO-01611,21/01/2021,DEU,71747.43,Germany,1,48,0,0,0,0,0,2,0,0,0,0,0,0,0,51
RO-01610,21/01/2021,DEU,78852.47,Germany,1,59,0,0,0,0,0,4,0,0,0,0,0,0,0,64
RO-01610,21/01/2021,FRA,13281.65,France,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RO-01610,21/01/2021,FRA,13281.65,France,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01657,22/01/2021,DEU,64628.06,Germany,1,57,0,0,0,0,0,1,0,0,0,0,0,0,0,59
RO-01628,26/01/2021,GRC,NA,Greece,1,63,0,0,0,0,0,1,0,0,1,0,0,1,0,65
RO-01619,26/01/2021,FRA,43907.72,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01618,26/01/2021,DEU,163633.72,Germany,1,74,0,0,0,0,0,2,0,0,0,0,0,0,0,77
RO-01659,27/01/2021,DEU,139793.79,Germany,1,58,0,0,0,0,0,1,0,0,0,0,0,0,0,60
RO-01625,27/01/2021,CHE,199485.43,Switzerland,1,16,0,0,0,0,0,2,0,0,1,0,0,1,0,19
RO-01625,27/01/2021,DEU,29033.31,Germany,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12
RO-01626,28/01/2021,AUT,6556.65,Austria,1,34,0,0,0,0,0,3,0,0,1,0,0,1,0,38
RO-01626,28/01/2021,CHE,20255.27,Switzerland,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4
RO-01626,28/01/2021,DEU,125109.01,Germany,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26
RO-01698,28/01/2021,ITA,70467.7,Italy,1,56,0,0,0,0,0,2,0,0,0,0,0,0,0,59
RO-01663,29/01/2021,FRA,78002.3,France,1,41,0,0,0,0,0,1,0,0,0,0,0,0,0,43
RO-01635,29/01/2021,DEU,78118.77,Germany,1,89,0,0,0,0,0,2,0,0,0,1,0,1,0,92
RO-01637,02/02/2021,DEU,71794.56,Germany,1,66,0,0,0,0,0,2,2,0,0,0,0,0,2,71
RO-01639,02/02/2021,DEU,66335.1,Germany,1,60,0,0,0,0,0,2,0,0,0,1,0,1,0,63
RO-01636,02/02/2021,FRA,43615.61,France,1,45,0,0,0,0,0,2,0,0,0,1,0,1,0,48
RO-01669,04/02/2021,DEU,84909.72,Germany,1,70,0,0,0,0,0,4,0,0,0,0,0,0,0,75
RO-01706,08/02/2021,ITA,74639,Italy,1,83,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01644,09/02/2021,DEU,409055.23,Germany,1,126,0,0,0,0,0,1,1,0,0,0,0,0,1,129
RO-01642,09/02/2021,DEU,157995.09,Germany,1,76,0,0,0,0,0,2,0,0,0,0,0,0,0,79
RO-01642,09/02/2021,BEL,493.83,Belgium,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RO-01640,09/02/2021,FRA,44530.18,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01653,10/02/2021,AUT,337837.56,Austria,1,34,0,0,0,0,0,1,1,0,1,0,0,1,1,37
RO-01653,10/02/2021,GRC,NA,Greece,1,33,0,0,0,0,0,0,0,0,1,0,0,1,0,34
RO-01653,10/02/2021,SVN,583.86,Slovenia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RO-01723,11/02/2021,ITA,34340,Italy,1,43,0,0,0,0,0,2,0,0,0,0,0,0,0,46
RO-01643,11/02/2021,DEU,106774.2,Germany,2,19,0,0,0,0,0,1,0,0,0,1,0,1,0,22
RO-01643,11/02/2021,ITA,64337,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01641,11/02/2021,DEU,71190.44,Germany,1,55,0,0,0,0,0,2,0,0,0,1,0,1,0,58
RO-01725,15/02/2021,ITA,66559,Italy,1,35,0,0,0,0,0,2,0,0,0,0,0,0,0,38
RO-01645,16/02/2021,FRA,43631.03,France,1,44,0,0,0,0,0,2,3,0,0,1,0,1,3,50
RO-01654,17/02/2021,DEU,316443.71,Germany,1,89,0,0,0,0,0,1,1,0,0,0,0,0,1,92
RO-01724,18/02/2021,ITA,73326,Italy,2,59,0,0,0,0,0,2,0,0,2,0,0,2,0,63
RO-01729,22/02/2021,ITA,74235,Italy,4,58,0,0,0,0,0,2,0,0,0,0,0,0,0,64
RO-01665,23/02/2021,DEU,166582.2,Germany,1,74,0,0,0,0,0,2,0,0,0,0,0,0,0,77
RO-01668,23/02/2021,DEU,109210.21,Germany,1,93,0,0,0,0,0,2,0,0,0,0,0,0,0,96
RO-01648,23/02/2021,SWE,551705.46,Sweden,2,38,0,0,0,0,0,3,0,0,1,0,0,1,0,43
RO-01648,23/02/2021,LUX,29664.39,Luxembourg,2,3,0,0,0,0,0,1,0,0,1,0,0,1,0,6
RO-01648,23/02/2021,AUT,6801.34,Austria,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,39
RO-01648,23/02/2021,BGR,5246.95,Bulgaria,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01648,23/02/2021,BEL,5697.33,Belgium,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01648,23/02/2021,HUN,1453.84,Hungary,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RO-01648,23/02/2021,SVK,212.1,Slovakia,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
RO-01647,23/02/2021,FRA,47783.58,France,1,46,0,0,0,0,0,3,3,0,0,1,0,1,3,53
RO-01707,25/02/2021,DEU,75655.68,Germany,1,46,0,0,0,0,0,2,0,0,0,0,0,0,0,49
RO-01667,25/02/2021,DEU,81151.4,Germany,1,73,0,0,0,0,0,4,0,0,0,0,0,0,0,78
RO-01650,25/02/2021,DEU,64981.46,Germany,1,83,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01736,01/03/2021,ITA,73326,Italy,1,63,0,0,0,0,0,2,0,0,0,0,0,0,0,66
RO-01737,02/03/2021,FRA,43316.88,France,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,22
RO-01704,02/03/2021,GRC,NA,Greece,1,58,0,0,0,0,0,1,0,0,0,0,0,0,0,60
RO-01675,03/03/2021,DEU,158531.48,Germany,1,100,0,0,0,0,0,2,1,0,0,1,0,1,1,104
RO-01675,03/03/2021,FIN,35556.04,Finland,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01675,03/03/2021,SWE,13959.74,Sweden,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
RO-01674,03/03/2021,DEU,85263.68,Germany,1,68,0,0,0,0,0,2,0,0,0,1,0,1,0,71
RO-01739,04/03/2021,ITA,76255,Italy,2,87,0,0,0,0,0,2,0,0,0,0,0,0,0,91
RO-01705,04/03/2021,DEU,49329.44,Germany,1,50,0,0,0,0,0,2,0,0,0,0,0,0,0,53
RO-01743,08/03/2021,ITA,77265,Italy,2,82,0,0,0,0,0,2,0,0,0,0,0,0,0,86
RO-01740,09/03/2021,FRA,43269.92,France,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,33
RO-01679,09/03/2021,DEU,413143.11,Germany,1,107,0,0,0,0,0,2,1,0,0,0,0,0,1,111
RO-01746,11/03/2021,ITA,58580,Italy,2,62,0,0,0,0,0,2,0,0,0,0,0,0,0,66
RO-01678,11/03/2021,AUT,16432.7,Austria,1,25,0,0,0,0,0,3,0,0,1,0,0,1,0,29
RO-01678,11/03/2021,CZE,1169.58,Czech Republic,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,6
RO-01678,11/03/2021,SWE,27361.24,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01678,11/03/2021,SWE,27361.24,Sweden,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RO-01678,11/03/2021,GRC,NA,Greece,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14
RO-01676,11/03/2021,DEU,99985.62,Germany,1,18,0,0,0,0,0,1,2,0,0,1,0,1,2,22
RO-01676,11/03/2021,ISL,57741.43,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO-01677,12/03/2021,DEU,75535.54,Germany,1,39,0,0,0,0,0,2,0,0,0,0,0,0,0,42
RO-01744,16/03/2021,FRA,43129.02,France,1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,32
RO-01683,16/03/2021,DEU,324562.74,Germany,1,115,0,0,0,0,0,1,0,0,0,0,0,0,0,117
RO-01683,16/03/2021,POL,2590.12,Poland,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6
RO-01682,16/03/2021,DEU,152419.89,Germany,1,74,0,0,0,0,0,2,0,0,0,1,0,1,0,77
RO-01682,16/03/2021,BEL,493.83,Belgium,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
