RO-ID,Date,MS/SAC,TOTAL PAID
RO-01089,27/08/2019,DEU,"€                                                  4 03,064.40"
RO-01129,27/08/2019,FRA,"€                                                    4 2,256.86"
RO-00971,28/08/2019,AUT,"€                                                  3 73,713.32"
RO-00971,28/08/2019,DEU,"€                                                    3 5,451.59"
RO-00971,28/08/2019,NLD,€                                                              -
RO-00971,28/08/2019,CHE,"€                                                    3 8,899.70"
RO-00971,28/08/2019,HUN,€                                                         757.66
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01077,28/08/2019,DEU,"€                                                  1 13,570.59"
RO-01154,28/08/2019,DEU,"€                                                  1 41,099.60"
RO-01140,29/08/2019,ESP,"€                                                  1 53,707.18"
RO-01140,29/08/2019,SWE,"€                                                    5 5,071.20"
RO-01177,29/08/2019,ITA,"€                                                    5 2,924.00"
RO-01160,02/09/2019,DEU,"€                                                  1 95,053.83"
RO-01090,03/09/2019,DEU,"€                                                  4 48,412.86"
RO-01090,03/09/2019,CHE,"€                                                    1 8,827.92"
RO-01130,03/09/2019,FRA,"€                                                    4 0,238.35"
RO-01130,03/09/2019,BEL,€                                                         131.54
RO-01176,03/09/2019,AUT,"€                                                  4 49,999.63"
RO-01176,03/09/2019,HUN,"€                                                    1 2,062.52"
RO-01176,03/09/2019,BGR,"€                                                      6,913.45"
RO-01145,04/09/2019,FRA,"€                                                  1 03,310.58"
RO-01041,05/09/2019,DEU,"€                                                  1 53,260.24"
RO-01148,05/09/2019,DEU,"€                                                  1 42,799.60"
RO-01185,05/09/2019,ITA,"€                                                    4 8,581.00"
RO-01190,09/09/2019,ITA,"€                                                    5 1,611.00"
RO-01087,10/09/2019,DEU,"€                                                  1 19,371.23"
RO-01108,10/09/2019,DEU,"€                                                  1 00,296.42"
RO-01108,10/09/2019,FRA,"€                                                      5,031.11"
RO-01117,10/09/2019,DEU,"€                                                  1 01,098.74"
RO-01131,10/09/2019,FRA,"€                                                    4 5,295.18"
RO-01131,10/09/2019,BEL,€                                                         131.54
RO-01191,10/09/2019,ITA,"€                                                    6 4,892.50"
RO-01056,11/09/2019,SWE,"€                                                  5 11,811.20"
RO-01144,11/09/2019,DEU,"€                                                  3 65,223.22"
RO-01134,12/09/2019,AUT,"€                                                  1 62,013.19"
RO-01134,12/09/2019,DEU,"€                                                    2 2,930.39"
RO-01158,12/09/2019,DEU,"€                                                  1 00,207.89"
RO-01214,12/09/2019,ITA,"€                                                    4 8,783.00"
RO-01221,16/09/2019,ITA,"€                                                    4 4,238.00"
RO-01115,17/09/2019,DEU,"€                                                  3 89,904.36"
RO-01132,17/09/2019,FRA,"€                                                    4 2,188.46"
RO-01132,17/09/2019,BEL,€                                                         142.45
RO-01093,18/09/2019,DEU,"€                                                  1 20,077.52"
RO-01227,19/09/2019,ESP,"€                                                    7 1,875.14"
RO-01235,19/09/2019,ITA,"€                                                    4 9,995.00"
RO-01192,21/09/2019,ITA,"€                                                      1,050.02"
RO-01238,23/09/2019,ITA,"€                                                    4 8,278.00"
RO-00950,24/09/2019,DEU,"€                                                    4 0,422.31"
RO-01066,24/09/2019,DEU,"€                                                  4 08,137.81"
RO-01066,24/09/2019,POL,"€                                                      4,221.80"
RO-01133,24/09/2019,FRA,"€                                                    4 2,517.95"
RO-01133,24/09/2019,BEL,€                                                         131.54
RO-01135,25/09/2019,AUT,"€                                                  3 59,960.17"
RO-01135,25/09/2019,HUN,"€                                                      1,563.40"
RO-01135,25/09/2019,SWE,"€                                                    3 0,352.60"
RO-01200,25/09/2019,ESP,"€                                                  3 65,249.41"
RO-01079,26/09/2019,DEU,"€                                                    8 8,553.61"
RO-01118,26/09/2019,DEU,"€                                                  1 00,937.76"
RO-01118,26/09/2019,SWE,"€                                                    1 9,465.66"
RO-01239,26/09/2019,ITA,"€                                                    4 8,076.00"
RO-01184,27/09/2019,DEU,"€                                                    5 6,000.47"
RO-01243,30/09/2019,ITA,"€                                                    4 8,227.50"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-01048,01/10/2019,SWE,"€                                                  4 85,911.77"
